,IDComarca,IDMunicipi,Quantitat,Any,NomComarca,NomMunicipi,IDMacrofamilia,NomMacrofamilia
6446,41,81593,4395.3,2015-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6447,41,81593,2834.0,2014-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6448,41,81593,4497.5,2013-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6449,41,81593,3295.5,2012-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6450,41,81593,1800.0,2011-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6451,41,81593,2048.2,2010-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6452,41,81593,97.0,2017-01-01,Vallès Oriental,Parets del Vallès,C,"Arròs, pasta, sucre i llegums"
6453,41,81982,1001.0,2017-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6454,41,81982,1682.3,2016-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6455,41,81982,1542.2,2015-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6456,41,81982,2227.5,2014-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6457,41,81982,4191.5,2013-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6458,41,81982,2565.3,2012-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6459,41,81982,1884.0,2011-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6460,41,81982,1136.9,2010-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6461,41,81982,2052.0,2017-01-01,Vallès Oriental,Sant Antoni de Vilamajor,C,"Arròs, pasta, sucre i llegums"
6462,41,82021,4712.6,2017-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6463,41,82021,4226.5,2016-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6464,41,82021,3315.1,2015-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6465,41,82021,5131.7,2014-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6466,41,82021,8066.5,2013-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6467,41,82021,4204.8099999999995,2012-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6468,41,82021,1637.5,2011-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6469,41,82021,1530.5,2010-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6470,41,82021,290.0,2009-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6471,41,82021,2996.6629999999996,2017-01-01,Vallès Oriental,Sant Celoni,C,"Arròs, pasta, sucre i llegums"
6472,41,82107,212.9,2017-01-01,Vallès Oriental,Sant Feliu de Codines,C,"Arròs, pasta, sucre i llegums"
6473,41,82107,194.0,2016-01-01,Vallès Oriental,Sant Feliu de Codines,C,"Arròs, pasta, sucre i llegums"
6474,41,82107,387.1,2015-01-01,Vallès Oriental,Sant Feliu de Codines,C,"Arròs, pasta, sucre i llegums"
6475,41,82107,263.0,2014-01-01,Vallès Oriental,Sant Feliu de Codines,C,"Arròs, pasta, sucre i llegums"
6476,41,82107,18.0,2013-01-01,Vallès Oriental,Sant Feliu de Codines,C,"Arròs, pasta, sucre i llegums"
6477,41,82107,427.0,2017-01-01,Vallès Oriental,Sant Feliu de Codines,C,"Arròs, pasta, sucre i llegums"
6478,41,82093,494.0,2017-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6479,41,82093,375.3,2016-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6480,41,82093,841.2,2015-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6481,41,82093,807.0,2014-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6482,41,82093,1329.0,2013-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6483,41,82093,422.8,2012-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6484,41,82093,108.0,2011-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6485,41,82093,1182.0,2017-01-01,Vallès Oriental,Sant Fost de Campsentelles,C,"Arròs, pasta, sucre i llegums"
6486,41,82482,362.9,2017-01-01,Vallès Oriental,Santa Eulàlia de Ronçana,C,"Arròs, pasta, sucre i llegums"
6487,41,82482,682.4,2016-01-01,Vallès Oriental,Santa Eulàlia de Ronçana,C,"Arròs, pasta, sucre i llegums"
6488,41,82482,715.8,2015-01-01,Vallès Oriental,Santa Eulàlia de Ronçana,C,"Arròs, pasta, sucre i llegums"
6489,41,82482,970.25,2014-01-01,Vallès Oriental,Santa Eulàlia de Ronçana,C,"Arròs, pasta, sucre i llegums"
6490,41,82482,387.0,2013-01-01,Vallès Oriental,Santa Eulàlia de Ronçana,C,"Arròs, pasta, sucre i llegums"
6491,41,82482,1178.0,2017-01-01,Vallès Oriental,Santa Eulàlia de Ronçana,C,"Arròs, pasta, sucre i llegums"
6492,41,82943,430.3,2017-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6493,41,82943,505.0,2016-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6494,41,82943,427.5,2015-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6495,41,82943,926.2,2014-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6496,41,82943,812.5,2013-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6497,41,82943,657.8,2012-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6498,41,82943,373.0,2011-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6499,41,82943,448.0,2017-01-01,Vallès Oriental,Vallgorguina,C,"Arròs, pasta, sucre i llegums"
6500,41,89024,794.9,2017-01-01,Vallès Oriental,Vilanova del Vallès,C,"Arròs, pasta, sucre i llegums"
6501,41,89024,1104.0,2017-01-01,Vallès Oriental,Vilanova del Vallès,C,"Arròs, pasta, sucre i llegums"
6502,42,81385,2660.8,2017-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6503,42,81385,3155.52,2016-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6504,42,81385,3971.8,2015-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6505,42,81385,2745.0,2014-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6506,42,81385,1304.5,2013-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6507,42,81385,482.0,2012-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6508,42,81385,374.0,2011-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6509,42,81385,237.5,2010-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6510,42,81385,170.0,2009-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6511,42,81385,235.66,2008-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6512,42,81385,191.5,2007-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6513,42,81385,638.0,2017-01-01,Moianès,Moià,C,"Arròs, pasta, sucre i llegums"
6514,6,80446,131.8,2017-01-01,Anoia,Capellades,B,Farines i derivats
6515,6,80446,111.19999999999999,2016-01-01,Anoia,Capellades,B,Farines i derivats
6516,6,80446,211.0,2015-01-01,Anoia,Capellades,B,Farines i derivats
6517,6,80446,279.2,2014-01-01,Anoia,Capellades,B,Farines i derivats
6518,6,80446,375.0,2017-01-01,Anoia,Capellades,B,Farines i derivats
6519,6,81022,1892.7000000000003,2017-01-01,Anoia,Igualada,B,Farines i derivats
6520,6,81022,1653.0,2016-01-01,Anoia,Igualada,B,Farines i derivats
6521,6,81022,2487.9,2015-01-01,Anoia,Igualada,B,Farines i derivats
6522,6,81022,3590.6,2014-01-01,Anoia,Igualada,B,Farines i derivats
6523,6,81022,858.2,2013-01-01,Anoia,Igualada,B,Farines i derivats
6524,6,81022,796.4000000000001,2012-01-01,Anoia,Igualada,B,Farines i derivats
6525,6,81022,326.5,2011-01-01,Anoia,Igualada,B,Farines i derivats
6526,6,81022,261.0,2010-01-01,Anoia,Igualada,B,Farines i derivats
6527,6,81022,181.1,2009-01-01,Anoia,Igualada,B,Farines i derivats
6528,6,81022,141.0,2008-01-01,Anoia,Igualada,B,Farines i derivats
6529,6,81022,400.3,2007-01-01,Anoia,Igualada,B,Farines i derivats
6530,6,81022,974.0,2017-01-01,Anoia,Igualada,B,Farines i derivats
6531,6,81653,113.8,2017-01-01,Anoia,la Pobla de Claramunt,B,Farines i derivats
6532,6,81653,144.7,2016-01-01,Anoia,la Pobla de Claramunt,B,Farines i derivats
6533,6,81653,138.7,2015-01-01,Anoia,la Pobla de Claramunt,B,Farines i derivats
6534,6,81653,613.5,2014-01-01,Anoia,la Pobla de Claramunt,B,Farines i derivats
6535,6,81653,213.5,2013-01-01,Anoia,la Pobla de Claramunt,B,Farines i derivats
6536,6,81653,16.0,2017-01-01,Anoia,la Pobla de Claramunt,B,Farines i derivats
6537,6,82861,24.4,2012-01-01,Anoia,la Torre de Claramunt,B,Farines i derivats
6538,6,82861,528.9,2011-01-01,Anoia,la Torre de Claramunt,B,Farines i derivats
6539,6,82861,215.15,2010-01-01,Anoia,la Torre de Claramunt,B,Farines i derivats
6540,6,82861,92.7,2009-01-01,Anoia,la Torre de Claramunt,B,Farines i derivats
6541,6,82861,198.06,2008-01-01,Anoia,la Torre de Claramunt,B,Farines i derivats
6542,6,82861,230.7,2007-01-01,Anoia,la Torre de Claramunt,B,Farines i derivats
6543,6,81192,1076.0000000000002,2017-01-01,Anoia,Masquefa,B,Farines i derivats
6544,6,81192,241.09999999999997,2016-01-01,Anoia,Masquefa,B,Farines i derivats
6545,6,81192,418.9,2015-01-01,Anoia,Masquefa,B,Farines i derivats
6546,6,81192,32.0,2014-01-01,Anoia,Masquefa,B,Farines i derivats
6547,6,81192,527.0,2017-01-01,Anoia,Masquefa,B,Farines i derivats
6548,6,81430,16.0,2017-01-01,Anoia,Òdena,B,Farines i derivats
6549,6,81430,61.0,2017-01-01,Anoia,Òdena,B,Farines i derivats
6550,6,81614,1407.8000000000002,2017-01-01,Anoia,Piera,B,Farines i derivats
6551,6,81614,1449.8000000000002,2016-01-01,Anoia,Piera,B,Farines i derivats
6552,6,81614,1582.8,2015-01-01,Anoia,Piera,B,Farines i derivats
6553,6,81614,3272.2,2014-01-01,Anoia,Piera,B,Farines i derivats
6554,6,81614,1330.0,2013-01-01,Anoia,Piera,B,Farines i derivats
6555,6,81614,2233.8,2012-01-01,Anoia,Piera,B,Farines i derivats
6556,6,81614,1472.4,2011-01-01,Anoia,Piera,B,Farines i derivats
6557,6,81614,1371.0,2010-01-01,Anoia,Piera,B,Farines i derivats
6558,6,81614,826.0400000000001,2009-01-01,Anoia,Piera,B,Farines i derivats
6559,6,81614,788.0,2017-01-01,Anoia,Piera,B,Farines i derivats
6560,6,82508,501.59999999999997,2017-01-01,Anoia,Santa Margarida de Montbui,B,Farines i derivats
6561,6,82508,367.0,2017-01-01,Anoia,Santa Margarida de Montbui,B,Farines i derivats
6562,6,82922,160.8,2017-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6563,6,82922,133.5,2016-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6564,6,82922,229.39999999999998,2015-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6565,6,82922,104.0,2014-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6566,6,82922,67.0,2013-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6567,6,82922,258.6,2012-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6568,6,82922,136.0,2011-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6569,6,82922,164.0,2010-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6570,6,82922,30.0,2017-01-01,Anoia,Vallbona d'Anoia,B,Farines i derivats
6571,6,83020,187.20000000000002,2017-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6572,6,83020,145.0,2016-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6573,6,83020,308.6,2015-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6574,6,83020,200.0,2014-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6575,6,83020,224.5,2013-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6576,6,83020,1159.0,2012-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6577,6,83020,1206.3,2011-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6578,6,83020,603.0,2010-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6579,6,83020,640.0,2009-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6580,6,83020,525.0,2008-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6581,6,83020,783.1,2007-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6582,6,83020,323.0,2017-01-01,Anoia,Vilanova del Camí,B,Farines i derivats
6583,6,82401,70.0,2017-01-01,Anoia,Sant Sadurní d'Anoia,B,Farines i derivats
6584,7,80538,82.95,2007-01-01,Bages,Castellbell i el Vilar,B,Farines i derivats
6585,7,82628,159.5,2009-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6586,7,82628,640.4300000000001,2010-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6587,7,82628,287.7,2011-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6588,7,82628,448.5,2014-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6589,7,82628,910.2,2015-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6590,7,82628,666.5999999999999,2016-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6591,7,82628,1573.1999999999998,2017-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6592,7,82628,263.0,2017-01-01,Bages,Sant Vicenç de Castellet,B,Farines i derivats
6593,7,81136,3867.35,2010-01-01,Bages,Manresa,B,Farines i derivats
6594,7,81136,6085.099999999999,2011-01-01,Bages,Manresa,B,Farines i derivats
6595,7,81136,10692.750000000002,2012-01-01,Bages,Manresa,B,Farines i derivats
6596,7,81136,5096.4,2013-01-01,Bages,Manresa,B,Farines i derivats
6597,7,81136,3498.7,2014-01-01,Bages,Manresa,B,Farines i derivats
6598,7,81136,3102.2000000000003,2015-01-01,Bages,Manresa,B,Farines i derivats
6599,7,81136,2060.6,2016-01-01,Bages,Manresa,B,Farines i derivats
6600,7,81136,1947.3000000000002,2017-01-01,Bages,Manresa,B,Farines i derivats
6601,7,81136,372.033,2017-01-01,Bages,Manresa,B,Farines i derivats
6602,7,81402,143.0,2017-01-01,Bages,Navarcles,B,Farines i derivats
6603,7,82747,27.0,2011-01-01,Bages,Súria,B,Farines i derivats
6604,7,82747,434.6,2012-01-01,Bages,Súria,B,Farines i derivats
6605,7,82747,298.4,2013-01-01,Bages,Súria,B,Farines i derivats
6606,7,82747,851.7,2014-01-01,Bages,Súria,B,Farines i derivats
6607,7,82747,341.7,2015-01-01,Bages,Súria,B,Farines i derivats
6608,7,82747,247.6,2016-01-01,Bages,Súria,B,Farines i derivats
6609,7,82747,224.5,2017-01-01,Bages,Súria,B,Farines i derivats
6610,7,82747,288.0,2017-01-01,Bages,Súria,B,Farines i derivats
6611,7,80109,203.5,2012-01-01,Bages,Artés,B,Farines i derivats
6612,7,80109,1035.7,2013-01-01,Bages,Artés,B,Farines i derivats
6613,7,80109,847.5,2014-01-01,Bages,Artés,B,Farines i derivats
6614,7,80109,713.2,2015-01-01,Bages,Artés,B,Farines i derivats
6615,7,80109,329.6,2016-01-01,Bages,Artés,B,Farines i derivats
6616,7,80109,112.3,2017-01-01,Bages,Artés,B,Farines i derivats
6617,7,80109,24.0,2017-01-01,Bages,Artés,B,Farines i derivats
6618,7,82135,23.599999999999998,2017-01-01,Bages,Sant Fruitós de Bages,B,Farines i derivats
6619,7,82135,395.0,2017-01-01,Bages,Sant Fruitós de Bages,B,Farines i derivats
6620,7,80386,127.9,2017-01-01,Bages,Callús,B,Farines i derivats
6621,7,80386,182.0,2017-01-01,Bages,Callús,B,Farines i derivats
6622,7,81918,22.0,2017-01-01,Bages,Sallent,B,Farines i derivats
6623,7,81918,151.0,2017-01-01,Bages,Sallent,B,Farines i derivats
6624,11,80018,374.1,2016-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6625,11,80018,289.6,2015-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6626,11,80018,310.0,2014-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6627,11,80018,329.7,2013-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6628,11,80018,699.7,2012-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6629,11,80018,557.7,2011-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6630,11,80018,677.0,2010-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6631,11,80018,385.0,2009-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6632,11,80018,676.0,2008-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6633,11,80018,433.8,2007-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6634,11,80018,138.0,2017-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6635,11,80018,220.30000000000004,2017-01-01,Baix Llobregat,Abrera,B,Farines i derivats
6636,11,80207,105.05,2016-01-01,Baix Llobregat,Begues,B,Farines i derivats
6637,11,80207,148.5,2015-01-01,Baix Llobregat,Begues,B,Farines i derivats
6638,11,80207,185.9,2014-01-01,Baix Llobregat,Begues,B,Farines i derivats
6639,11,80207,187.8,2013-01-01,Baix Llobregat,Begues,B,Farines i derivats
6640,11,80207,66.0,2012-01-01,Baix Llobregat,Begues,B,Farines i derivats
6641,11,80207,129.0,2017-01-01,Baix Llobregat,Begues,B,Farines i derivats
6642,11,80207,81.0,2017-01-01,Baix Llobregat,Begues,B,Farines i derivats
6643,17,80207,63.0,2017-01-01,Garraf,Begues,B,Farines i derivats
6644,11,80569,3038.55,2016-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6645,11,80569,2869.7,2015-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6646,11,80569,3139.8,2014-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6647,11,80569,1801.5999999999997,2013-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6648,11,80569,2448.7,2012-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6649,11,80569,2339.7,2011-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6650,11,80569,2025.6599999999999,2010-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6651,11,80569,772.77,2009-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6652,11,80569,826.5,2008-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6653,11,80569,776.6,2007-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6654,11,80569,825.0,2017-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6655,11,80569,2346.2000000000007,2017-01-01,Baix Llobregat,Castelldefels,B,Farines i derivats
6656,11,80689,293.5,2016-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6657,11,80689,463.5,2015-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6658,11,80689,549.5,2014-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6659,11,80689,336.9,2013-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6660,11,80689,531.0,2012-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6661,11,80689,9.0,2011-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6662,11,80689,131.0,2017-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6663,11,80689,112.4,2017-01-01,Baix Llobregat,Cervelló,B,Farines i derivats
6664,11,80728,808.4,2016-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6665,11,80728,1259.1000000000001,2015-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6666,11,80728,1225.9,2014-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6667,11,80728,887.9,2013-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6668,11,80728,298.1,2012-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6669,11,80728,425.5,2011-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6670,11,80728,525.62,2010-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6671,11,80728,655.2,2009-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6672,11,80728,372.5,2008-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6673,11,80728,326.54999999999995,2007-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6674,11,80728,632.0,2017-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6675,11,80728,754.1999999999999,2017-01-01,Baix Llobregat,Corbera de Llobregat,B,Farines i derivats
6676,11,80734,3865.8,2016-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6677,11,80734,6683.6,2015-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6678,11,80734,3961.6,2014-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6679,11,80734,1180.5,2013-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6680,11,80734,225.5,2012-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6681,11,80734,307.0,2011-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6682,11,80734,730.0,2017-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6683,11,80734,3964.3999999999996,2017-01-01,Baix Llobregat,Cornellà de Llobregat,B,Farines i derivats
6684,11,81691,4007.2000000000003,2016-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6685,11,81691,4965.8,2015-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6686,11,81691,4269.7,2014-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6687,11,81691,2798.0,2013-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6688,11,81691,2328.2,2012-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6689,11,81691,1675.9,2011-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6690,11,81691,976.4,2010-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6691,11,81691,647.02,2009-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6692,11,81691,599.5,2008-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6693,11,81691,405.0,2007-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6694,11,81691,1132.0,2017-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6695,11,81691,2312.3,2017-01-01,Baix Llobregat,el Prat de Llobregat,B,Farines i derivats
6696,11,80765,665.5,2016-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6697,11,80765,890.6,2015-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6698,11,80765,654.0,2014-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6699,11,80765,509.7,2013-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6700,11,80765,908.5,2012-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6701,11,80765,620.4,2011-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6702,11,80765,793.0,2010-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6703,11,80765,482.4,2009-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6704,11,80765,622.5,2008-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6705,11,80765,473.75,2007-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6706,11,80765,161.0,2017-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6707,11,80765,526.8,2017-01-01,Baix Llobregat,Esparreguera,B,Farines i derivats
6708,11,80771,2839.7,2016-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6709,11,80771,2827.6000000000004,2015-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6710,11,80771,3569.7,2014-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6711,11,80771,2309.9999999999995,2013-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6712,11,80771,3218.8999999999996,2012-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6713,11,80771,2362.7000000000007,2011-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6714,11,80771,1917.35,2010-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6715,11,80771,625.0,2009-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6716,11,80771,910.0,2017-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6717,11,80771,2812.7,2017-01-01,Baix Llobregat,Esplugues de Llobregat,B,Farines i derivats
6718,11,80898,5646.6,2016-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6719,11,80898,3595.6,2015-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6720,11,80898,3010.3,2014-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6721,11,80898,2154.2000000000003,2013-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6722,11,80898,2533.2999999999997,2012-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6723,11,80898,1317.3,2011-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6724,11,80898,310.5,2010-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6725,11,80898,229.0,2009-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6726,11,80898,409.53999999999996,2008-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6727,11,80898,657.9,2007-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6728,11,80898,2169.0,2017-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6729,11,80898,4106.7,2017-01-01,Baix Llobregat,Gavà,B,Farines i derivats
6730,11,81141,116.0,2007-01-01,Baix Llobregat,Martorell,B,Farines i derivats
6731,11,81234,1116.0,2016-01-01,Baix Llobregat,Molins de Rei,B,Farines i derivats
6732,11,81234,557.4,2015-01-01,Baix Llobregat,Molins de Rei,B,Farines i derivats
6733,11,81234,1949.8000000000002,2014-01-01,Baix Llobregat,Molins de Rei,B,Farines i derivats
6734,11,81234,759.5,2013-01-01,Baix Llobregat,Molins de Rei,B,Farines i derivats
6735,11,81234,154.5,2012-01-01,Baix Llobregat,Molins de Rei,B,Farines i derivats
